ID,BCR,AOU_52,CommonName,ScientificName,Introduced,BD-g,BD-g_s,BD-g Area,BD-g_com,GlobalPopEst,PS-g,PS-g_s,PS-g_com1,PS-g_com2,PS-g_com3,PT-r,PT-r_s,PT-r_com,TB-r,TB-r_s,TB-r_com,RD-b,RD-b_s,RD-b_com,pPop,pPop_s,SubstShared,RCS-b,RC,UCC,TNC,TNC-group,CBSD,Action,RS,UCS
1812,12,1656,Hooded Warbler,Setophaga citrina,FALSE,2,Natureserve 3.0,1999482,,4600000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,P,Will,,0,BBS,US-MX,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1813,12,1657,American Redstart,Setophaga ruticilla,FALSE,1,Natureserve 3.0,6655743,,39000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07,,14.3,BBS,CA-US-MX,14,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
1814,12,1658,Kirtland's Warbler,Setophaga kirtlandii,FALSE,5,Natureserve 3.0,10719,,3600,5,Michigan DNR 2008 males x 2,,,,3,BBS-08,,4,TB-c,Note that species is still dependent on proactive management for early successional Jack Pine; possilby cowbird control.,5,CBO,,100,PIFTC-05,,22,TRUE,TRUE,TRUE,SGRE,FALSE,MA,TRUE,TRUE
1815,12,1659,Cape May Warbler,Setophaga tigrina,FALSE,2,Natureserve 3.0,2563513,,7100000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,3,TB-c,Default to global sans regional difference justification (Will).,5,bbs07,,12.7,BBS,CA-US,14,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
1816,12,1660,Cerulean Warbler,Setophaga cerulea,FALSE,2,Natureserve 3.0,1234266,,620000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,4,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,2,bbs07,,1.7,BBS,US-MX,14,TRUE,TRUE,TRUE,TBTC,FALSE,MA,FALSE,FALSE
1817,12,1661,Northern Parula,Setophaga americana,FALSE,2,Natureserve 3.0,3351228,,13000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,3,bbs07,,9.9,BBS,CA-US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1818,12,1663,Magnolia Warbler,Setophaga magnolia,FALSE,2,Natureserve 3.0,3645972,,39000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC Will).,5,bbs07,,11,BBS,CA-US-MX,12,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
1819,12,1664,Bay-breasted Warbler,Setophaga castanea,FALSE,2,Natureserve 3.0,2634129,,9100000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,4,bbs07,,7.9,BBS,CA-US-MX,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1820,12,1665,Blackburnian Warbler,Setophaga fusca,FALSE,2,Natureserve 3.0,2020085,,10000000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,3,TB-c,Default to global; but note that sp. is likely to be affected by difficulty of regenerating mixed forests to original state after cutting (PIF-QC; Will).,5,bbs07,,40.9,BBS,CA-US-MX,14,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
1821,12,1666,Yellow Warbler,Setophaga petechia,FALSE,1,PIFSC-08,14182963,Remove 1M km2 from sw US; per BNA; NS appears to be more generous in designating dist.; primarily in the the sw US portion. BNA indicates spp. Restricted to riparian areas in this region.,94000000,1,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,3,bbs07,,2.8,BBS & RngG & Nwt,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1822,12,1667,Chestnut-sided Warbler,Setophaga pensylvanica,FALSE,2,Natureserve 3.0,2414630,,19000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,TB-c,Default to global; but note potential sensitivity to use of herbicides to speed reforestation after clearcutting (PIF-ON; Will).,5,bbs07,,48.2,BBS,CA-US-MX,15,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
1823,12,1668,Blackpoll Warbler,Setophaga striata,FALSE,1,Natureserve 3.0,6311941,,55000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (Will).,2,bbs07;onatl,,0.7,BBS & Nwt,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1824,12,1669,Black-throated Blue Warbler,Setophaga caerulescens,FALSE,2,Natureserve 3.0,1144681,,2100000,3,PIF BBS-based calculation 2008,,,,2,BBS-08,,3,TB-c,Default to global threat; but note that understory habitat threatened by deer overbrowing; current forest management (PIF-ON; Will).,5,bbs07,,47.3,BBS,CA-US,15,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
1825,12,1670,Palm Warbler,Setophaga palmarum,FALSE,2,Natureserve 3.0,3359662,,13000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07;onatl,,0.5,BBS,CA-US,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1826,12,1672,Pine Warbler,Setophaga pinus,FALSE,2,Natureserve 3.0,2071023,,13000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,5.4,BBS & RngG,,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1827,12,1673,Yellow-rumped Warbler,Setophaga coronata,FALSE,1,Natureserve 3.0,9819251,,130000000,1,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,3,bbs07,,2.5,BBS & Nwt & RngG,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1828,12,1677,Prairie Warbler,Setophaga discolor,FALSE,2,Natureserve 3.0,1565057,,3500000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,4,PIF-ON; Will,Specialized early successional habitat under threat and in decline.,2,Will,Rarely detected by BBS in BCR 12; but ON pop. of ca. 320 prs. in rock barrens (Atlas); also regular breeding in MI and WI (atlas data). (Blancher; Will),,,,14,TRUE,TRUE,FALSE,,TRUE,MA,FALSE,FALSE
1829,12,1686,Black-throated Green Warbler,Setophaga virens,FALSE,2,Natureserve 3.0,3306080,,10000000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,5,bbs07,,23.2,BBS,CA-US-MX,14,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
1830,12,1695,Canada Warbler,Cardellina canadensis,FALSE,2,Natureserve 3.0,2756662,,3700000,3,PIF BBS-based calculation 2008,,,,5,BBS-08,,4,Will,Loss of ground cover and specialized nesting conditions due to invasive earthworms and deer browsing.,5,bbs07,,22.1,BBS,CA-US-MX,19,TRUE,TRUE,TRUE,TBTC,FALSE,IM,TRUE,TRUE
1831,12,1696,Wilson's Warbler,Cardellina pusilla,FALSE,1,Natureserve 3.0,7920008,,57000000,1,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,TB-c,Default to global; concern about vulnerability to loss of herbaceous ground cover to earthworms in deciduous and mixed deciduous (Will).,1,bbs07,,0.4,BBS,CA-US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1832,12,1813,Eastern Towhee,Pipilo erythrophthalmus,FALSE,2,Natureserve 3.0,3152315,,28000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,0.7,BBS,,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1833,12,1835,Chipping Sparrow,Spizella passerina,FALSE,1,Natureserve 3.0,13328298,,230000000,1,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,Will,Scale of enhancement by human activities in BCR12 substantitally less than range-wide.,5,bbs07,,6.5,BBS & RngG,CA-US-MX,13,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
1834,12,1836,Clay-colored Sparrow,Spizella pallida,FALSE,2,Natureserve 3.0,3205847,,56000000,1,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,2,bbs07,,2.6,BBS,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1835,12,1838,Field Sparrow,Spizella pusilla,FALSE,2,Natureserve 3.0,3993359,,7600000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,4,PIF-ON,Very specialized habitat under threat in Canadian portion of BCR12.,2,bbs07,,0.8,BBS,,15,TRUE,FALSE,FALSE,,TRUE,IM,FALSE,FALSE
1836,12,1841,Vesper Sparrow,Pooecetes gramineus,FALSE,1,Natureserve 3.0,6346442,,28000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,0.7,BBS,CA-US-MX,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1837,12,1842,Lark Sparrow,Chondestes grammacus,FALSE,1,Natureserve 3.0,5600832,,7500000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,P,Will,Best considered peripheral in BCR 12; despite irregular detections bbs99/bbs07. (Will; Blancher),,,US-MX,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1838,12,1847,Savannah Sparrow,Passerculus sandwichensis,FALSE,1,Natureserve 3.0,13727335,,170000000,1,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,4,bbs07,,3,BBS & Nwt & RngG,CA-US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1839,12,1848,Grasshopper Sparrow,Ammodramus savannarum,FALSE,1,Natureserve 3.0,5209138,,31000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,0.6,BBS & RngG,US-MX,11,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
1840,12,1850,Henslow's Sparrow,Ammodramus henslowii,FALSE,2,Natureserve 3.0,1091291,,400000,4,PIF BBS-based calculation 2008,,,,2,BBS-08,,4,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,1.2,BBS,,14,TRUE,TRUE,TRUE,TBTC,FALSE,MA,FALSE,FALSE
1841,12,1851,Le Conte's Sparrow,Ammodramus leconteii,FALSE,2,Natureserve 3.0,2855031,,8100000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,3,bbs07,,4.9,BBS,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1842,12,1852,Nelson's Sparrow,Ammodramus nelsoni,FALSE,2,Natureserve 3.0,1338870,,1100000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,1,bbs07,,0.1,BBS,CA-US,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1843,12,1856,Fox Sparrow,Passerella iliaca,FALSE,1,Natureserve 3.0,7508136,,24000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,2,Will,Upgrade from 1 to 2 based on continued detections in BCR + Quebec Atlas. (Will; Blancher),0.3,BBS & Nwt,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1844,12,1857,Song Sparrow,Melospiza melodia,FALSE,1,Natureserve 3.0,10280291,,130000000,1,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,4,bbs07,,9.4,BBS & RngG & Nwt,CA-US,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1845,12,1858,Lincoln's Sparrow,Melospiza lincolnii,FALSE,1,Natureserve 3.0,7530002,,72000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07;onatl,,0.9,BBS,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1846,12,1859,Swamp Sparrow,Melospiza georgiana,FALSE,1,Natureserve 3.0,6008464,,28000000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07;onatl,,11.4,BBS,CA-US,12,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
1847,12,1861,White-throated Sparrow,Zonotrichia albicollis,FALSE,1,Natureserve 3.0,5636689,,140000000,1,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,5,bbs07,,11.2,BBS & Nwt,CA-US,13,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
1848,12,1866,Dark-eyed Junco,Junco hyemalis,FALSE,1,Natureserve 3.0,10123829,,200000000,1,PIF BBS-based calculation 2008,,,,5,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,2,bbs07,,0.7,BBS & RngG & Nwt,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1849,12,1886,Scarlet Tanager,Piranga olivacea,FALSE,2,PIFSC-08,2750748,Add 150;000 km2 to range; missing range in southern Ontario and north of  St. Lawrence River in Quebec,2200000,3,PIF BBS-based calculation 2008,,distance revised to 200 m based on review of large boreal dataset; score reverts to PS=3 (Blancher email; Dec. 20; 2008),,4,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,3,bbs07,,4.3,BBS,,15,TRUE,FALSE,FALSE,,FALSE,MA,FALSE,FALSE
1850,12,1899,Northern Cardinal,Cardinalis cardinalis,FALSE,1,Natureserve 3.0,5833568,,120000000,1,PIF BBS-based calculation 2008,,,,1,BBS-08,,1,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0.2,BBS & RngG,,5,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1851,12,1903,Rose-breasted Grosbeak,Pheucticus ludovicianus,FALSE,2,Natureserve 3.0,3765510,,4100000,3,PIF BBS-based calculation 2008,,distance revised to 200 m based on review of large boreal dataset; score reverts to PS=3 (Blancher email; Dec. 20; 2008),,4,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,5,bbs07,,9.2,BBS,CA-US,16,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
1852,12,1912,Indigo Bunting,Passerina cyanea,FALSE,1,Natureserve 3.0,5858023,,78000000,1,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,2,bbs07,,3.9,BBS & RngG,US-MX,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1853,12,1917,Dickcissel,Spiza americana,FALSE,2,Natureserve 3.0,3458339,,20000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,1,bbs07,,0.1,BBS,US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1854,12,1918,Bobolink,Dolichonyx oryzivorus,FALSE,2,Natureserve 3.0,3873291,,8000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,4,bbs07,,13.4,BBS,CA-US,16,TRUE,TRUE,FALSE,,TRUE,MA,FALSE,FALSE
1855,12,1919,Red-winged Blackbird,Agelaius phoeniceus,FALSE,1,Natureserve 3.0,13613892,,130000000,1,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,2.4,BBS & RngG,,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1856,12,1927,Eastern Meadowlark,Sturnella magna,FALSE,1,Natureserve 3.0,7284660,,33000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,2.5,BBS & RngG,,13,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
1857,12,1928,Western Meadowlark,Sturnella neglecta,FALSE,1,Natureserve 3.0,6708072,,85000000,1,PIF BBS-based calculation 2008,,distance revised to 200 m based on review of large grassland dataset; score changes to PS=1 (Blancher email; Dec. 20; 2008),,5,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,1,bbs07,,0.2,BBS & RngG,US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1858,12,1929,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,FALSE,1,Natureserve 3.0,4745053,,11000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0.1,BBS & RngG & Nwt,US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1859,12,1932,Rusty Blackbird,Euphagus carolinus,FALSE,1,Natureserve 3.0,7237426,,5100000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,2,bbs07;onatl,,0.7,BBS & Nwt,CA-US,12,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
1860,12,1933,Brewer's Blackbird,Euphagus cyanocephalus,FALSE,1,Natureserve 3.0,4740320,,20000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,3,PIF-ON; Will,Agriculture changes;  esp. detrimental changes to ditch maintenance practices.,2,bbs07,,1,BBS & RngG,CA-US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1861,12,1934,Common Grackle,Quiscalus quiscula,FALSE,1,Natureserve 3.0,8190985,,61000000,1,PIF BBS-based calculation 2008,,,,4,BBS-08,,1,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,2.2,BBS,,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1862,12,1943,Brown-headed Cowbird,Molothrus ater,FALSE,1,Natureserve 3.0,11227125,,120000000,1,PIF BBS-based calculation 2008,,,,5,BBS-08,,2,PIF-ON; Will,Future conditions for this species unlikely to improve in BCR12.,2,bbs07,,1.2,BBS & RngG,US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1863,12,1955,Orchard Oriole,Icterus spurius,FALSE,1,Natureserve 3.0,4788158,,10000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0,BBS & RngG,US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1864,12,1968,Baltimore Oriole,Icterus galbula,FALSE,1,Natureserve 3.0,4701864,,12000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,3,bbs07,,4.3,BBS,,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1865,12,2000,Pine Grosbeak,Pinicola enucleator,FALSE,1,Natureserve 3.0,13997546,,5600000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global sans regional difference justification (Will).,1,bbs07,,0.1,BBS & RngG,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1866,12,2002,Purple Finch,Carpodacus purpureus,FALSE,1,Natureserve 3.0,4516639,,6300000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,4,bbs07,,13.6,BBS,CA-US,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1867,12,2004,House Finch,Carpodacus mexicanus,FALSE,1,Natureserve 3.0,7550911,,45000000,2,PIF BBS-based calculation 2008,,,,1,BBS-08,,1,TB-c,Default to global sans regional difference justification (PIFTC; Will).,1,bbs07,,0.4,BBS & RngG,,6,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1868,12,2005,Red Crossbill,Loxia curvirostra,FALSE,1,Natureserve 3.0,16842625,,23000000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,0.2,RngG & BBS,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1869,12,2007,White-winged Crossbill,Loxia leucoptera,FALSE,1,Natureserve 3.0,16042276,,48000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,TB-c,Default to global; but potentially vulnerable to shorter conifer logging rotations => declines in cone production (PIF-QC; Will).,2,bbs07,,0.8,BBS & RngG,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1870,12,2008,Common Redpoll,Acanthis flammea,FALSE,1,Natureserve 3.0,16578913,,150000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,P,Will; Blancher,Retain as P despite 3 reported BBS detections and very occasional reported nesting (ON; QC). (Will; Blancher),0,RngG & BBS & Nwt,CA-US,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1871,12,2011,Pine Siskin,Spinus pinus,FALSE,1,Natureserve 3.0,7779269,,43000000,2,PIF BBS-based calculation 2008,,,,4,BBS-08,,2,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,2,bbs07,,1.6,BBS & RngG & Nwt,CA-US,11,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
1872,12,2019,American Goldfinch,Spinus tristis,FALSE,1,Natureserve 3.0,7508019,,42000000,2,PIF BBS-based calculation 2008,,,,2,BBS-08,,2,PIF-ON; Will,Use of forests not increasing.,4,bbs07,,10.2,BBS & Nwt,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1873,12,2026,Evening Grosbeak,Coccothraustes vespertinus,FALSE,2,Natureserve 3.0,3930887,,4100000,3,PIF BBS-based calculation 2008,,BBS based pop estimate is right near border of PT 2 & 3; major population declines since 1990's suggest current score SHOULD be 3; but left at 2 for consitency with other BBS based estimates,,5,BBS-08,,3,TB-c,Default to global sans regional difference justification (PIF-ON; Will).,5,bbs07,,17.8,BBS & RngG,CA-US,18,TRUE,FALSE,FALSE,,FALSE,MA,TRUE,TRUE
1874,12,2060,House Sparrow,Passer domesticus,TRUE,1,Natureserve 3.0,77653203,,540000000,1,PIF BBS-based calculation 2008,,,,5,BBS-08,,1,TB-c,Default to global sans regional difference justification (PIFTC; Will).,2,bbs07,,0.1,RngG & BBS,,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1875,13,98,Northern Bobwhite,Colinus virginianus,FALSE,1,Natureserve 3.0,4547428,,5800000,2,PIF BBS-based calculation 2009,,,Northern Bobwhite Conservation Initiative estimate of 6.4M in 1999 + BBS decline to 2007,5,BBS-08,,4,PIF-ON,,1,bbs07,,0,BBS & RngG,,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1876,13,115,Gray Partridge,Perdix perdix,TRUE,1,Natureserve 3.0,27547740,,13000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,Blancher,loss of low-intensity agricultural lands likely to continue; steep decline in Ontario (60% decline between atlases); seems likely to continue,2,bbs07,,0,RngG & BBS,,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1877,13,119,Ring-necked Pheasant,Phasianus colchicus,TRUE,1,Natureserve 3.0,14959690,,47000000,2,PIF BBS-based calculation 2008,,,,5,BBS-08,,2,Rosenberg,Nearly extirpated from region (Rosenberg); declining; but still present in 22% of Ont. squares in BCR13 (Blancher),2,bbs07,,0.1,RngG & BBS,,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1878,13,121,Ruffed Grouse,Bonasa umbellus,FALSE,1,Natureserve 3.0,7986534,,18000000,2,Ruffed Grouse Conservation Plan,,,Sum of BCR estimates,3,BBS-08,,3,PIF-ON,,3,bbs07,,0.5,BBS,,12,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
1879,13,124,Spruce Grouse,Falcipennis canadensis,FALSE,1,Natureserve 3.0,7534629,,11000000,2,Spruce Grouse Continental Conservation Plan (Williamson et al 2008),,,,3,BBS-08,,2,Global default,,P,Falardeau,,0.6,Range,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
1880,13,130,Sharp-tailed Grouse,Tympanuchus phasianellus,FALSE,2,PIFSC-08,3021798,Reduce by 50%; based on BNA map; leaves out large gaps in range compared to NS,560000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,Rosenberg,,1,bbs07,,0.1,BBS,CA-US,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
